Location,FloorAreaSqm,LotSizeSqm,Bedrooms,Bathrooms,ParkingSpaces,YearBuilt,PropertyAge,Condition,PropertyType,NeighborhoodRating,DistanceToCBDKm,Price
Baguio,360.0,642.0,3,4.0,3,1957,69,Good,House & Lot,5,26.271953552066872,89426611.4712431
Cagayan de Oro,101.0,481.0,2,2.0,2,1954,72,Needs Repair,Condo,10,4.613067659156254,24612052.159850746
Iloilo,240.0,415.0,4,5.0,4,1976,50,Good,House & Lot,8,2.5800200494647685,51449151.48393929
Davao,143.0,685.0,4,1.0,2,1950,76,New,Condo,4,1.842196699425454,59749016.011535324
Cagayan de Oro,105.0,278.0,2,3.0,2,1981,45,Good,Condo,10,6.734355640674168,22867084.619552482
Cagayan de Oro,434.0,78.0,6,1.0,4,1974,52,Good,Townhouse,6,0.1,42563271.09229217
General Santos,105.0,601.0,4,5.0,2,1990,36,Needs Repair,Condo,3,9.767377062966863,26197193.474929854
Davao,60.0,220.0,0,3.0,1,1994,32,New,House & Lot,9,0.1,28856495.948748585
Bacolod,309.0,783.0,2,4.0,1,1973,53,New,House & Lot,9,8.970025544343386,75727601.59357846
Iloilo,392.0,331.0,6,5.0,4,1984,42,Good,House & Lot,6,0.1,64066740.0946217
Baguio,74.0,681.0,2,3.0,3,1955,71,New,House & Lot,8,5.712239555719443,62521574.136713326
Baguio,324.0,33.0,3,1.0,0,1972,54,Needs Repair,House & Lot,4,11.627242394794155,42418016.04212455
Metro Manila,252.0,527.0,4,2.0,2,2024,2,Good,House & Lot,9,21.82422610325812,102818677.45338383
Davao,376.0,358.0,4,2.0,1,2025,1,Good,House & Lot,5,1.5319968753130588,73859849.58688077
Iloilo,74.0,370.0,6,5.0,3,1986,40,New,House & Lot,5,7.098095303441649,37765716.06261566
General Santos,439.0,212.0,1,5.0,0,2021,5,Good,House & Lot,7,3.6574479513467466,49745689.93359972
Cagayan de Oro,286.0,776.0,3,3.0,3,1988,38,Needs Repair,Condo,5,2.7807780646352267,46459363.241100304
Cebu,382.0,314.0,3,,3,1959,67,Good,House & Lot,7,3.710160020182734,81794331.17765178
Bacolod,175.0,680.0,1,2.0,1,2015,11,New,Condo,8,12.944398853821635,49666338.35780324
Metro Manila,425.0,340.0,4,4.0,0,1981,45,New,House & Lot,6,5.071664814617722,138960277.8779331
Bacolod,289.0,38.0,0,2.0,3,1996,30,Needs Repair,Townhouse,9,21.49587618962513,24342975.514231257
Davao,74.0,703.0,3,2.0,1,1999,27,Needs Repair,Townhouse,6,10.495875535368404,37449522.26187763
Baguio,416.0,148.0,2,2.0,4,1973,53,New,House & Lot,10,1.9399360329555488,83831604.23994453
Bacolod,362.0,216.0,1,3.0,3,2005,21,Good,House & Lot,5,5.799768907129536,48445186.523876384
Baguio,149.0,688.0,5,2.0,4,1988,38,New,House & Lot,8,3.1889180597600637,77444797.2626002
Cagayan de Oro,254.0,714.0,1,2.0,2,1977,49,Good,Condo,7,12.800411917680282,48636772.57287648
Iloilo,186.0,733.0,1,2.0,4,1972,54,New,House & Lot,10,0.1,65522317.31453894
General Santos,253.0,340.0,5,1.0,0,2006,20,Good,Condo,4,0.1,33494950.937908556
Bacolod,435.0,605.0,6,5.0,1,1968,58,Needs Repair,Condo,4,4.450723287505151,54674061.01129882
Davao,406.0,262.0,0,2.0,0,1959,67,New,Townhouse,9,12.097680758829952,67236642.8473415
Cagayan de Oro,112.0,592.0,1,1.0,3,2017,9,Good,House & Lot,10,15.398361648936634,37355243.95186293
Baguio,437.0,402.0,4,3.0,2,1975,51,New,House & Lot,8,16.283253144637058,101190123.75395171
Iloilo,208.0,41.0,5,5.0,1,1998,28,Good,Condo,6,11.178809119685182,27675262.125649456
Cebu,323.0,334.0,6,2.0,1,2004,22,New,House & Lot,6,7.50266278185188,85969149.26974547
Metro Manila,348.0,374.0,3,5.0,3,2013,13,Good,Condo,8,12.767754873883955,98862293.93420368
Iloilo,227.0,205.0,0,4.0,0,1997,29,Needs Repair,House & Lot,8,1.132996295409737,32073531.054478347
Cebu,216.0,299.0,6,4.0,2,2003,23,New,Townhouse,5,0.1,58867330.13649234
General Santos,216.0,402.0,1,2.0,3,2013,13,Needs Repair,Condo,3,10.619825466118934,27417358.71816516
Cagayan de Oro,390.0,39.0,0,1.0,1,2021,5,New,Condo,3,1.9659294971069006,41434337.0613683
Bacolod,186.0,121.0,4,2.0,1,1953,73,Good,Condo,5,7.608159607007115,23418850.324931394
Bacolod,140.0,613.0,4,5.0,1,2006,20,Good,Condo,8,8.717762095236887,40417034.204976626
Iloilo,175.0,281.0,0,4.0,2,1963,63,Needs Repair,Condo,6,9.48871735506978,25891707.601353936
Metro Manila,103.0,486.0,1,4.0,1,2017,9,New,Condo,7,13.626749231150313,70111932.26438983
Baguio,188.0,452.0,4,5.0,1,1953,73,New,Condo,6,12.992451129750389,59702827.299159735
Baguio,69.0,440.0,1,2.0,2,1968,58,Good,Condo,5,9.170000403006142,33070473.142337393
General Santos,58.0,330.0,4,2.0,0,1964,62,Good,Condo,8,5.347908317183567,17551969.65271911
Cebu,331.0,386.0,2,5.0,2,1995,31,Good,House & Lot,8,8.646572532057926,78073673.6007332
Baguio,53.0,659.0,4,3.0,0,1950,76,New,Condo,10,4.422737499950471,52574394.04212396
Davao,264.0,772.0,3,2.0,0,1951,75,Good,House & Lot,9,6.821426467962974,78898151.79095532
Cebu,355.0,205.0,2,2.0,1,1988,38,Good,Condo,6,23.70904054148248,59177898.59351235
Metro Manila,331.0,535.0,2,5.0,1,2023,3,Good,Condo,8,9.093138205301242,105579630.6239555
Davao,211.0,775.0,4,1.0,0,1990,36,Good,Condo,5,10.70147010222529,63576877.97064306
Metro Manila,103.0,6.0,3,1.0,4,1983,43,Good,House & Lot,9,3.767116105817827,33189735.227673415
Metro Manila,420.0,627.0,4,4.0,1,1999,27,Good,Condo,7,14.120440498579207,127388723.35625865
Davao,379.0,397.0,4,1.0,4,1991,35,Needs Repair,House & Lot,9,12.561634535980545,65296218.11012838
Cebu,283.0,774.0,1,1.0,4,1979,47,Good,Condo,5,12.60411532793051,78961670.22951563
Iloilo,57.0,462.0,6,5.0,4,1994,32,New,Townhouse,3,9.28934748052078,32865239.76659948
Metro Manila,35.0,670.0,3,3.0,4,1950,76,Needs Repair,Condo,4,14.205140574600623,51501584.30845372
Davao,155.0,132.0,5,4.0,0,1968,58,Good,Condo,7,15.6301111798084,30650502.200101353
Baguio,87.0,113.0,6,3.0,1,2001,25,Good,House & Lot,10,9.698593516095771,29784118.468603015
General Santos,389.0,741.0,6,1.0,3,1975,51,Good,Condo,8,7.312325845998063,57931009.97902324
Bacolod,108.0,421.0,4,1.0,2,1954,72,Good,Condo,9,13.367425940688564,28614902.843442205
General Santos,141.0,446.0,5,4.0,0,1959,67,Good,House & Lot,6,2.5752481606415376,32496052.699900776
Davao,439.0,135.0,3,1.0,2,2015,11,Good,Condo,10,3.69223831630804,63196148.29034341
Baguio,371.0,181.0,5,3.0,4,1975,51,Good,Condo,10,7.680197942690592,63110297.92111354
Baguio,114.0,654.0,2,2.0,4,1951,75,New,Condo,4,0.1,58595894.65713974
General Santos,184.0,242.0,4,2.0,1,2005,21,Needs Repair,Condo,9,12.965571641380546,22018978.42082293
General Santos,241.0,467.0,0,5.0,1,1990,36,Good,Townhouse,3,2.2225166752050605,34004393.281024545
General Santos,305.0,253.0,6,4.0,1,1984,42,Good,House & Lot,7,5.171053870989459,41825426.965277806
Cagayan de Oro,422.0,210.0,1,4.0,1,2018,8,Good,House & Lot,6,6.720322425921373,52152090.02640261
Iloilo,394.0,132.0,4,2.0,1,1973,53,Good,Condo,5,8.235720929423302,46594917.981126904
Iloilo,440.0,743.0,0,2.0,1,1993,33,Good,House & Lot,10,5.938080341461749,81780832.71960355
General Santos,37.0,752.0,1,4.0,2,2006,20,Good,House & Lot,8,7.595773716617907,34214515.58692084
Davao,121.0,92.0,6,1.0,0,1996,30,Needs Repair,Condo,4,7.642234205657515,20975203.075974256
Davao,262.0,282.0,5,2.0,1,1965,61,Good,House & Lot,4,5.317814254237243,55006887.50433599
General Santos,41.0,451.0,1,4.0,1,2001,25,Good,House & Lot,3,3.3608332541674084,23428571.34671809
Baguio,172.0,306.0,0,4.0,0,2006,20,Good,House & Lot,5,14.48884354613361,44422844.83727196
Cebu,86.0,576.0,5,1.0,4,1959,67,Good,Condo,3,0.1,46934774.60472042
Iloilo,421.0,208.0,6,4.0,3,1962,64,Good,Condo,5,6.765709045943104,53770204.70663172
Davao,47.0,47.0,1,3.0,4,2001,25,New,House & Lot,9,5.186603168694707,19738525.69624479
General Santos,83.0,269.0,4,2.0,2,1959,67,Good,House & Lot,9,10.51274892035892,21391951.65297548
General Santos,103.0,478.0,1,4.0,0,2016,10,Good,Condo,9,0.1,27825783.209484946
Davao,83.0,144.0,5,5.0,4,1958,68,Good,Condo,6,5.001287952538375,25137980.53962626
Iloilo,264.0,652.0,2,3.0,2,2024,2,Good,House & Lot,8,7.385841596061464,61769955.97776953
General Santos,176.0,9.0,0,2.0,3,2001,25,Good,Condo,10,14.420441662222757,17222018.714720126
Bacolod,412.0,54.0,2,2.0,1,1983,43,Good,Condo,3,9.993109800772544,40263849.757723026
Cebu,132.0,407.0,3,3.0,2,1970,56,Good,House & Lot,10,0.8990707347868288,51106813.203378245
Iloilo,251.0,409.0,5,1.0,2,1976,50,Good,Condo,8,5.075139687676042,44427763.22427722
Iloilo,303.0,235.0,0,3.0,1,2006,20,Good,Condo,6,13.316308115964146,40238206.8983094
Bacolod,289.0,206.0,6,1.0,2,2007,19,New,Condo,6,0.7953508044615951,44399201.775279716
Metro Manila,362.0,55.0,4,1.0,3,1965,61,Good,Townhouse,6,7.528134389765775,73255397.10011418
Davao,106.0,530.0,6,3.0,0,1991,35,New,Condo,4,7.945277284842346,49775628.985262714
Cagayan de Oro,238.0,303.0,6,4.0,0,2025,1,Good,House & Lot,4,5.685301640475413,41294900.43017356
Cebu,364.0,94.0,1,5.0,4,1969,57,Good,Townhouse,5,24.17451069679349,54406488.91346678
Davao,391.0,319.0,0,1.0,2,2002,24,Good,House & Lot,3,5.523611243314706,69632451.81186403
Davao,285.0,749.0,5,2.0,4,1963,63,Needs Repair,House & Lot,7,10.698590956206786,71174757.32220544
Cebu,300.0,208.0,1,3.0,3,2013,13,Good,House & Lot,6,3.4021932786842948,62217527.90418888
Cebu,391.0,715.0,1,3.0,3,1962,64,Needs Repair,Condo,5,11.166487951996427,76258850.70241368
Davao,288.0,206.0,3,5.0,4,1972,54,Needs Repair,House & Lot,4,13.224725581111612,46833585.169248894
Cagayan de Oro,428.0,148.0,6,4.0,3,1984,42,New,Townhouse,10,4.472215779523412,53372424.507777296
Metro Manila,74.0,208.0,5,3.0,1,1978,48,New,House & Lot,8,7.671789108688802,51343293.27612091
Davao,169.0,258.0,3,1.0,2,1962,64,Good,Condo,6,2.62832138065476,35933690.18128869
Metro Manila,68.0,96.0,1,1.0,1,1998,28,Good,Condo,8,1.1335771277006508,26452174.27946295
Iloilo,58.0,470.0,2,1.0,1,1951,75,Good,House & Lot,5,14.22077259500124,29252880.815221295
Davao,222.0,266.0,4,4.0,3,2024,2,New,Condo,4,4.675994324698113,51837453.783580266
Cagayan de Oro,117.0,574.0,1,2.0,0,1953,73,New,House & Lot,8,0.1,41691152.14165869
Iloilo,195.0,392.0,3,2.0,3,1975,51,Good,Condo,9,18.592136938961737,38399488.60696994
Cagayan de Oro,208.0,354.0,0,4.0,2,2020,6,Good,House & Lot,8,3.187428061624363,37640838.040181644
Bacolod,286.0,376.0,2,5.0,1,1961,65,Good,House & Lot,7,6.521761737511816,47396179.47972156
Baguio,426.0,125.0,1,3.0,0,1955,71,Needs Repair,House & Lot,3,17.84543903296589,56107140.126540005
Cagayan de Oro,385.0,570.0,4,5.0,3,2006,20,New,Condo,8,7.149547434874161,66899114.70988804
Baguio,182.0,83.0,6,4.0,4,1955,71,Good,House & Lot,7,7.01998038678882,40045114.73681414
General Santos,160.0,577.0,1,4.0,3,2018,8,Needs Repair,Condo,6,0.6309617326968002,29498015.279876437
General Santos,351.0,799.0,5,5.0,2,1984,42,Good,Condo,4,0.1,56139614.68935687
Iloilo,73.0,611.0,4,1.0,3,2016,10,Good,House & Lot,10,7.00168241242323,42439461.23925646
Bacolod,252.0,364.0,6,4.0,2,1968,58,Good,Condo,6,10.176858644449368,40759032.84284322
Davao,201.0,251.0,6,5.0,1,1960,66,New,House & Lot,5,9.833152449264634,54618626.520935416
Cagayan de Oro,98.0,698.0,0,5.0,1,2023,3,Needs Repair,Condo,8,5.112433517184705,30722454.653582156
Bacolod,285.0,205.0,5,3.0,1,2007,19,Good,Condo,6,8.121546796081654,37473288.53876662
General Santos,157.0,385.0,4,4.0,4,2019,7,Good,House & Lot,7,0.1,35230263.59472909
Davao,99.0,616.0,0,5.0,3,1974,52,Good,Condo,8,10.76100212417287,44326926.83551426
Cagayan de Oro,300.0,737.0,1,5.0,0,1980,46,Good,House & Lot,5,8.968435068620275,59577507.623801544
Baguio,94.0,736.0,6,5.0,4,1993,33,Good,House & Lot,4,19.841965365097145,62319955.92556024
Cebu,309.0,70.0,3,5.0,0,1984,42,Good,House & Lot,4,8.044877878574283,55185181.35128215
Cebu,89.0,718.0,2,2.0,2,1968,58,Good,House & Lot,10,2.3439838871235255,61553387.56677349
Iloilo,206.0,91.0,2,4.0,0,1978,48,New,House & Lot,7,7.6956611954670855,34985493.4934276
Davao,367.0,467.0,5,3.0,1,1996,30,Good,Condo,6,6.033201199904978,70212492.32582928
Metro Manila,118.0,743.0,1,5.0,3,1952,74,Needs Repair,Condo,5,10.608247212622388,66499476.87869177
Baguio,350.0,523.0,1,5.0,4,1975,51,Good,Townhouse,8,8.161352370351118,71263678.19975103
Bacolod,330.0,757.0,4,5.0,4,1972,54,Good,House & Lot,10,0.44031979368413765,70236012.19643088
Davao,408.0,275.0,6,3.0,4,1955,71,Good,House & Lot,9,0.1,76305709.55411729
General Santos,92.0,251.0,1,3.0,1,1959,67,Good,House & Lot,7,9.577449215798095,20692411.70724148
Cagayan de Oro,327.0,260.0,1,1.0,0,1987,39,Good,House & Lot,6,16.298687246415433,42461068.25894808
Iloilo,422.0,284.0,3,4.0,4,1957,69,Needs Repair,Condo,9,8.476087304310315,47806344.21611528
General Santos,348.0,546.0,1,3.0,4,1976,50,New,House & Lot,9,12.879784123521242,61277816.52801149
Baguio,100.0,361.0,4,3.0,1,1992,34,Needs Repair,House & Lot,6,14.076854925221602,34663381.41806097
Cebu,373.0,589.0,1,4.0,0,2016,10,Needs Repair,House & Lot,10,9.60075107476801,81397841.04121634
Metro Manila,66.0,332.0,0,5.0,3,1957,69,Good,Condo,9,3.113051072831551,45662820.970043
General Santos,273.0,246.0,1,,0,1983,43,Good,Condo,9,9.171848510273385,31708717.41522833
General Santos,233.0,152.0,6,3.0,0,1957,69,New,Condo,3,15.242437325602884,30617541.2501368
Bacolod,248.0,440.0,6,4.0,4,1982,44,Good,House & Lot,4,11.179343297599486,49384099.43702065
,243.0,718.0,3,5.0,2,1986,40,New,House & Lot,5,12.489472056971934,131908943.37372182
Davao,33.0,687.0,2,4.0,0,2010,16,New,Condo,9,5.224722549849044,49293933.31827085
Metro Manila,238.0,202.0,5,4.0,3,1983,43,Needs Repair,House & Lot,3,6.785877441527107,64107994.879865386
Metro Manila,422.0,382.0,1,5.0,1,2021,5,Good,Townhouse,3,7.287636134597797,103189733.41450167
Cebu,207.0,564.0,4,5.0,2,1960,66,Good,Condo,3,7.691971984779225,61867277.97399485
Iloilo,139.0,489.0,4,4.0,4,1954,72,Good,House & Lot,4,15.007749896074152,40191062.24198423
Metro Manila,447.0,53.0,4,2.0,1,1950,76,Good,House & Lot,10,0.1,103592915.66720077
General Santos,62.0,472.0,1,3.0,3,1977,49,Good,Condo,8,8.183229827491026,22622993.61526491
Baguio,229.0,31.0,5,4.0,4,1964,62,Good,House & Lot,8,7.523021745830875,42868552.482188664
Davao,240.0,93.0,4,1.0,2,1956,70,Good,House & Lot,5,0.1,41587739.41006135
Iloilo,225.0,522.0,6,4.0,4,1967,59,Needs Repair,Condo,8,12.03060329952479,40559580.989831775
Cagayan de Oro,416.0,82.0,1,3.0,2,2024,2,Good,Condo,9,3.652998848330453,42713372.8602836
Davao,201.0,271.0,4,5.0,2,2010,16,,House & Lot,7,5.857804103881042,42317455.16574936
Metro Manila,438.0,470.0,5,2.0,4,1951,75,Good,Condo,9,19.09269144652426,119626434.79559934
Metro Manila,48.0,524.0,1,5.0,3,2019,7,Good,House & Lot,7,14.059841897234335,62458384.10517087
Cagayan de Oro,335.0,356.0,5,3.0,4,1965,61,New,House & Lot,5,11.446921634870698,58709488.092781745
Metro Manila,274.0,75.0,0,3.0,3,1980,46,New,House & Lot,8,10.284661607866425,78590983.119346
Bacolod,123.0,639.0,5,4.0,3,1974,52,Needs Repair,House & Lot,10,7.011919865327944,38689611.42522214
Baguio,118.0,759.0,4,3.0,1,1980,46,Good,House & Lot,9,19.996263592220608,64527536.398909174
Cagayan de Oro,329.0,710.0,1,5.0,1,2007,19,Good,House & Lot,6,12.813005788641433,62033650.57592851
Metro Manila,294.0,598.0,0,1.0,4,2004,22,Good,Condo,7,3.5027005162084848,100595626.60037558
General Santos,282.0,321.0,5,4.0,3,1995,31,Good,Condo,10,0.1,39072715.93431391
Bacolod,41.0,701.0,1,,1,1997,29,Good,Condo,8,11.401028011935615,32478861.389122672
Baguio,277.0,390.0,3,2.0,1,2005,21,Good,Condo,7,7.664785220729332,58351812.60409161
Cebu,441.0,109.0,0,2.0,3,1963,63,Needs Repair,Condo,5,0.1,55203210.57147128
General Santos,27.0,680.0,6,3.0,0,1980,46,Good,Condo,10,10.57151699426949,28597670.77012403
Davao,221.0,256.0,3,4.0,0,1958,68,New,Condo,10,6.385837038130876,49603432.743321314
Baguio,232.0,750.0,6,5.0,3,2003,23,Good,Condo,3,11.18398955316482,72882853.16924079
Baguio,405.0,294.0,1,4.0,1,1983,43,New,Condo,3,10.65044128748544,76863620.78675508
Cebu,141.0,695.0,1,4.0,3,1998,28,Needs Repair,House & Lot,3,4.350415870736965,56000058.62362863
Baguio,224.0,429.0,4,3.0,2,1992,34,Good,House & Lot,6,11.79706858654523,61583254.626173936
Cebu,328.0,373.0,4,4.0,4,1970,56,New,House & Lot,4,5.012569504190605,88433534.06350626
Metro Manila,45.0,237.0,5,2.0,2,1960,66,New,House & Lot,10,5.402708760914172,48451528.97964316
Davao,364.0,668.0,6,3.0,4,2023,3,Needs Repair,House & Lot,10,4.8063715602717325,78935809.85244441
Metro Manila,373.0,48.0,5,1.0,4,1972,54,Good,House & Lot,4,14.785846566837625,86399529.7509683
,329.0,375.0,0,1.0,1,1958,68,Needs Repair,Condo,9,6.316565671673837,51563652.48421902
Cagayan de Oro,298.0,295.0,2,5.0,4,1973,53,New,Townhouse,4,16.23465908338551,42418833.93364247
Cebu,341.0,434.0,6,5.0,3,2018,8,Needs Repair,Condo,9,18.700909221121158,65865353.1081762
,356.0,203.0,3,3.0,0,1969,57,Good,House & Lot,5,3.5676851788733073,93803988.04227163
Metro Manila,408.0,531.0,6,1.0,0,2024,2,Good,House & Lot,3,0.1,132334816.4369205
Iloilo,204.0,308.0,3,1.0,1,1985,41,Good,Condo,6,14.267057259627636,34953986.14679505
Davao,216.0,150.0,0,1.0,0,2015,11,New,House & Lot,9,5.948168615839153,47159636.61412564
Baguio,294.0,157.0,3,4.0,1,1999,27,Needs Repair,Condo,10,2.802881521208052,43362704.028232075
Metro Manila,103.0,557.0,5,2.0,4,1953,73,Needs Repair,Condo,3,4.467691363082191,56402288.71303598
Davao,388.0,209.0,4,2.0,2,1988,38,Good,Condo,9,5.511117071803824,61235626.1094286
Baguio,351.0,245.0,0,5.0,0,1981,45,Needs Repair,Condo,5,15.78315854416244,48837483.435946025
Baguio,291.0,501.0,1,5.0,2,1965,61,New,Condo,6,8.959467435905086,74429328.7800605
Iloilo,149.0,263.0,5,4.0,1,1991,35,New,House & Lot,3,15.701591780648812,36827623.571563914
Cagayan de Oro,169.0,310.0,6,2.0,4,1957,69,New,House & Lot,10,10.965320715670973,41023132.814861596
Baguio,207.0,195.0,5,3.0,0,2003,23,Good,House & Lot,9,6.144615656297093,48994415.1944279
Cagayan de Oro,304.0,276.0,0,2.0,3,2012,14,,House & Lot,8,5.657856780744456,49728427.222001605
